Tweets,AMG team Labeling ,Label,kkkkk,Dep_num,Non_num,0
الزمن يفرض سؤاله كل أجابته محال السعادة شيئ واضح ولا من وحي الخيال كلنا محد سلم من تعاسه أو الم بس من هو اللي فينا من وسط قلبه أبتسم أنا مو قصدي تشاؤم ولابجراحك أساهم أنا من قلبي أحاول ألقى بس إنسان فاهم .,1,2,2,,,
"كشخص احب النص الجميل و الشخصيات العبقرية و الحوارات العظيمة في الأعمال الفنية اشعر ب تشاؤم حيال صناعة اي عمل فنّي سعودي دراما سينما مسرح ، مهما دعمتهم ب اخراج خرافي و انتاج مدفوع عليه يفشل عملهم بسبب فقر الكتابة و الحوار و النص        #فيلم_ناقه",2,2,,,,
"لست متفائلا تماما،  كما اني لست متشائما بالضرورة. بيد اني لاريد السقوط الان هكذا في فخ التفاؤل، او فخ التشاؤم. فقط انا في هذه اللحظة مع تشاؤم العقل، مقرونا بتفاؤل الارادة. أيمن بلال",1,2,2,,,
"كالعاده ، مو تشاؤم بس .. ما ادري الصدق",1,2,2,,,
الله يستر بكرا سافيتش مهدد بالإيقاف في حال اخذ كرت ضد التعاون يا ساتر يا تشاؤم 💔💔.,2,2,,,,
“لا يقاوم تشاؤم العقل إلا تفاؤل الإرادة ...”,2,2,,,,
والله مامزح تويتر يزيد التوتر و التفكير الزايد 😔😔😔 احس نهايه العالم وكله تشاؤم,1,2,2,,,
هالفترة فيني كمية تشاؤم لو تتوزع عالأرض ما تكفيها 🥲💔💔💔,1,1,,,,
المتقاعد مزعج ان صرّح عن دوامه السابق معلوماته غير صحيحة ان دزلك رسالة واتس اب كلها تشاؤم ان اتصل فيك يقاطع وما يفهم الكلام ان كتب تغريده صاح فيها الفقر  ان دزلك تصبيحه شكّل عليك بألف تصبيحه  يازين المتقاعدين اللي عايشين في تركيا وجورجيا والبوسنه بس يطبخون ويفترون بين القهاوي,2,2,,,,
"في السنين الاولى من حياة الطفل ""الثالثة والرابعة""يبدأ يشعر بذاته، وتبتدئ في الظهور شخصيته، ويأخذ رويدًا رويدًا ويحدد موقفه من العالم، وتظهر عليه الاعراض الاولى منبئة بما سيصبر اليه شأنه مع الدنيا من تشاؤم او تفاؤل وامن او خوف وأُنس او وحشة، واهم من ذلك التفاته الى نفسه وشعوره بها",2,2,,,,
تشاؤم الهلاليستا لوهلة اشعرني بأننا بنلعب ضد البايرن,2,2,,,,
يا إنسان يافهيم تعلّم تشوف الصورة من فوق وتعلّم توسع نظرتك ولّا لا تدلو بدلوك في مكان ما ونظرتك محدودة ومليانه تشاؤم.,1,2,2,,,
موضوع فلسطين ده مجنني وواخد من تركيزي ومن وقتي ونفسيتي بقت زي الطين بسببه ده غير ان الأوضاع كل مدي ومدي ما بتسوء في مصر على كل المستويات وكل اما نلاقي امل في وسط الضلمة يتشال ويتحط بداله تشاؤم ويأس وقلة حيلة بس الوضع ده مش هيستمر كتير بإذن الله لا لمصر ولا لفلسطين.,2,2,,,,
انتبه يمدحك مضحي لان سبحان الله من يمدحك تاكد انك تبي تتدهور ههههههههههه الموضوع مب تشاؤم بس الرجال دايم يجي متاخر,2,2,,,,
التفاؤل اللي فيني غريب جداً لدرجة فريقي عنده غيابات أهم لاعبين بالوسط ومافيه تشاؤم 👀,2,2,,,,
الحقيقة إني جواتي كلام كثييييير بقلبي  وماادري اذا اقدر اقوله لأحد او لا   من فترة وانا وقفت افضفض لأحد   وقفت اقول اللي بصدري وبقلبي   مو تشاؤم  ومو كره للحياة   بس فيه اشياء تتعب الإنسان   بعض الأحيان أحس إن هالدنيا كبيرة علي  بعض الأحيان اتمنى اني اكون بدنيا ثانية,1,1,,,,
".  البعض كله تشائم!  يردد؛ سيكون هناك ارتفاع لأسعار السيارات، وتكاليف الشحن البحري، وللرز، وللبسكويت، والطعميه، وهكذا، ..  وعندما نقول؛ الله يكفينا شر الغرب ويجعل كيدهم في نحورهم. يغضب ويردد كل مواضيعكم تشاؤم.  هذا المتشائم المحبط وأمثاله؛ يريد أن يكون المتحدث المتصدر للكلام.",2,2,,,,
"ياخوان فيه اتحاديين جالسين يفكرون بنهائي كأس العالم!! ، والله مو تشاؤم بس فريقنا معطوب وبلا هوية تكتيكية والوضع كركبه بالنادي مستحيييل ، الطموح لازم يكون متوازن مع الوضع الحالي ولا المدرج راح يتعرض لصدمة تأثر على باقي الموسم كامل.",2,2,,,,
"من تشاؤم جمهور المان سيتي وأنهم يابوا كل الإحصائيات اللي تبين سوء الفريق آخر كم مباراة ، أحس الوضع تخديرررررر 👊🏻",2,2,,,,
"البرد قارص جدآ هذه الليلة ، لا أعلم لم هذه الليلة اشد سوادآ من غيرها ربما أنا في إغماءة قصيره ، أو موت طويل ، من يدري ! فالطريق طويل وأقدامنا حفاة والأمل بعيد جدآ في هذه السنه .. ربما يعتبر هذا تشاؤم مني في هذه السنه وربما هو فقط السير على خطى مقولة .. "" توقع الأسوء "" ...📖",1,2,2,,,
جدية بس لازم انكت   منضبطة بس يسعدني الكسل   متفائلة بس شوية تشاؤم ما تضر  ايجابية مع شوي سلبية للحذر والحيطة  أحب الناس بس تغريني الوحدة   أنا باختصار,2,2,,,,
الفيلا ماخسروا أي مباراة في ملعبهم هذا الموسم هالمباراة تشاؤم كبير اتمنى تعدي على خير,2,2,,,,
نسبة الفوز اليوم ١٪ بدون تشاؤم   مع التشاؤم النسبه بالسالب,2,2,,,,
احرص على رسم لوحة بيضاء مشرقة ليومك لا يشوبها قلق ولا تشاؤم وتذكر أن حياتك من صنع أفكارك وأجعل إحترام الذات شعاراً لك لكي يحترمك الآخرون.!!,2,2,,,,
والله تشاؤم,1,1,,,,
يمين بالله كل تفكيري بالمونديال توتر على امل على تشاؤم ثم تفاؤل ثم ترجع تتذكر الصيف وتقول كان ممكن نشتغل بشكل افضل للمونديال فيه ثم تقول ما عليه ان شاء الله نسوي معجزه ونروح فاينل بالفريق ذا ثم تهون ويالله دوامه  هواججججججججيس يا اخوان 😞😞😞💛,2,2,,,,
الالتهابات اللي تصيب الجسم مدري هل هي من مرض الكرونز ولا من أعراض ادويته..  وصل الموضوع إلى العظام حاليا حسبي الله ونعم الوكيل.   15 سنة معاناة مع الزفت هذا,1,2,2,,,
فلسطين المحتلة: مدير مستشفى جنين وسام بكر للميادين: في اليوم الثاني لمحاصرة واقتحام المخيم هناك معاناة من ناحية المرضى والكوادر الطبية,2,2,,,,
"يقول الشاعر: وكم مريضاً تخطاه الردى// ومات طبيبه والعود.. وتقول جارتنا أم حامد ""اذا جاء الموت أقدم يا سبب"".. وكلاهما القولين يلخصان قانوناً كونياً بمفاده بأن الله حين يقضي أمراً يقدم له سبباً قد لا يكون في الحسبان... والسبب قد يكون قوياً ومتوقعاً (كأن يموت الانسان بعد معاناة… https://t.co/Lu9bvRSKa3",1,2,2,,,
الحمدلله الان اموري تمام بعد معاناه لمده ٤ سنوات واخر شهر كان اصعبهم تعبت لكن بديت اتعالج الحمدلله,1,2,2,,,
شريت فستان لملكة اختي بعد معاناة من شهر 3 وعلمت صديقاتي وكلهم فرحانين اكثر مني ههههه,2,2,,,,
الله يسعدكم ويرحم والديكم  ساعدوني  السداد يقبل ٥٠ ريال  تكفون يااهل الخير فرحوني بسدادها  الله يسعدكم ويرحم والديكم ساعدوني في سدادها او نشرها سنه معاناة مع ايقاف الخدمات  تكفون ساعدوني لوبلقليل  رمز السداد169 التنفيذ القضائي23100431535 المتبقي44ألف  #بندر_بن_محمد,2,2,,,,
لافروف : نرفض الأساليب الإسرائيلية التى تتسبب فى معاناة المدنيين .,2,2,,,,
"""وما فائدة كلمة ""أنا بجانبك"" بعد المعافاة و""أنا أحبك""وأنت لا تتقبل عيوبي  و""أنا آسف""بعد أسبوع من الخصام !! ما فائدة ""أنا فخور بك وأنت لم تشاركني معاناة الوصول!! وما فائدة أن تخبرني بكلمة كنت أتوق لسماعها في حينٍ من الزمن،لتقولها أنت في زمن آخر تماماً ماتت فيه لهفة الاستماع !! ""❤",1,2,2,,,
معاناة الناس من الناس .  #ياسر_الحزيمي🦋🌿,1,2,2,,,
الله يسعدكم ويرحم والديكم  ساعدوني  السداد يقبل ٥٠ ريال  تكفون يااهل الخير فرحوني بسدادها  الله يسعدكم ويرحم والديكم ساعدوني في سدادها او نشرها سنه معاناة مع ايقاف الخدمات  تكفون ساعدوني لوبلقليل  رمز السداد169 التنفيذ القضائي23100431535 المتبقي44ألف #بندر_بن_محمد_بن_سعود_الكبير,2,2,,,,
"لازال العدوان الصهيوني مستمر والقصف الوحشي يستهدف المدنيين الفلسطينين ولازالت الحكومات العربيه والاسلاميه عاجزه عن اتخاذ قرارات مهمه لحمايه الشعب الفلسطيني، كم نحن الشعوب نعيش في إحباط واكتئاب لم نشاهده من معاناة إنسانيه تستهدف اخوتنا في غزة، عجز حكوماتنا العربية وبعضها المتعاون… https://t.co/d63M4qdkPi",2,2,,,,
"ابشركم بعد معاناه مدتها اربعة شهور مع واحد من طلابي لتغيير اسمي من أمّي لـ أبلا ، انقطع شهر ورجع يناديني محمد 😍😍😍😍😍.",2,2,,,,
"بعد انتهاء حرب #غزة، سيطرح البعض منا تساؤلات أخلاقية حول توجيه اهتماماتنا. هل كنا ملتفتين فعلاً لأهل غزة، أم كان كل منا يروج لأفكاره وتمنياته الشخصية، سيكون علينا التأمل في مدى انشغالنا بالمصالح الشخصية مقابل الالتفات إلى معاناة الآخرين. كيف يمكننا أن نتعلم من هذه التجربة.",1,2,2,,,
